4.81,2,1.4,2.41
8.67,3,1.7,2.89
5.6,2,1.6,2.80
6.92,2,1.9,3.46
5.58,2,1.9,2.79
7.25,2,1.7,3.63
6.07,2,1.8,3.04
5.11,2,1.4,2.56
3.87,1,1.7,3.87
9.58,4,1.9,2.40
7.56,2,1.6,3.78
10.99,4,1.8,2.75
8.89,3,1.6,2.96
6.45,2,1.7,3.23
7.01,2,1.8,3.51
7.63,3,1.7,2.54
7.47,2,1.8,3.74
6.78,2,1.7,3.39
8.58,3,1.6,2.86
5.09,2,1.5,2.55
5.75,3,1.7,1.92
6.42,2,1.7,3.21
2.52,,1.3,
3.75,,1.9,
2.71,,1.7,
